price,neighbourhood,latitude,longitude,property_type,bathrooms,bedrooms,beds,host_is_superhost,parking,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
275,18.0,40.65766,-73.97614,29.0,2.5,3,5,0.0,1.0,1,0,0
475,18.0,40.68112,-73.98921,21.0,2.5,4,15,0.0,0.0,1,0,0
50,42.0,40.67404,-73.95616,1.0,1.0,1,1,0.0,0.0,0,1,0
200,32.0,40.68391,-73.95783,1.0,2.0,3,1,0.0,0.0,1,0,0
52,80.0,40.83168,-73.94743,1.0,1.0,1,1,0.0,0.0,0,1,0
150,18.0,40.69517,-73.92541,1.0,1.0,2,2,0.0,0.0,1,0,0
63,18.0,40.69087,-73.946,1.0,1.0,1,1,0.0,0.0,0,1,0
69,136.0,40.75172,-73.9379,1.0,1.0,1,1,0.0,0.0,0,1,0
116,10.0,40.68988,-73.9413699999999,1.0,1.0,1,2,0.0,0.0,1,0,0
60,101.0,40.84773,-73.93251,1.0,1.0,1,1,0.0,0.0,0,1,0
180,101.0,40.75405,-73.99377,1.0,1.0,1,1,0.0,0.0,0,1,0
95,101.0,40.72349,-73.9841,1.0,1.0,1,2,0.0,0.0,1,0,0
70,168.0,40.79978,-73.96797,1.0,1.0,1,1,0.0,0.0,0,1,0
275,101.0,40.74518,-73.97929,1.0,1.0,1,1,0.0,0.0,1,0,0
195,101.0,40.74452,-73.98163,1.0,1.0,1,2,0.0,0.0,1,0,0
45,22.0,40.69416,-73.90816,1.0,1.5,1,1,0.0,0.0,0,1,0
145,114.0,40.80546,-73.96547,1.0,1.0,1,2,0.0,0.0,1,0,0
98,10.0,40.69471,-73.94225,1.0,1.0,1,1,0.0,0.0,1,0,0
430,18.0,40.71255,-73.95745,1.0,1.0,2,2,0.0,0.0,0,1,0
55,168.0,40.8012,-73.96693,1.0,1.0,1,1,0.0,0.0,0,0,1
60,18.0,40.6327,-73.9392199999999,21.0,1.0,1,2,0.0,1.0,0,1,0
89,12.0,40.60795,-73.98955,1.0,1.0,1,1,0.0,1.0,0,1,0
145,18.0,40.69207,-73.92331,1.0,1.0,1,3,0.0,1.0,1,0,0
97,18.0,40.69171,-73.95374,1.0,1.0,1,2,0.0,1.0,1,0,0
50,101.0,40.8213,-73.9513099999999,1.0,1.0,1,1,0.0,0.0,0,1,0
65,181.0,40.7107,-73.94295,1.0,1.0,1,1,0.0,1.0,0,1,0
175,18.0,40.70943,-73.95064,1.0,2.0,2,3,0.0,0.0,1,0,0
80,101.0,40.85115,-73.93703,1.0,1.0,1,1,0.0,0.0,0,1,0
150,181.0,40.71869,-73.95358,1.0,1.0,1,2,0.0,0.0,1,0,0
85,42.0,40.67371,-73.94537,1.0,1.0,2,2,0.0,0.0,0,1,0
45,18.0,40.6746,-73.94549,1.0,1.0,1,1,0.0,1.0,0,1,0
120,181.0,40.7097,-73.94001,1.0,1.0,1,1,0.0,0.0,0,1,0
135,111.0,40.76515,-73.99423,1.0,1.0,1,1,0.0,0.0,1,0,0
175,18.0,40.6862,-73.96973,1.0,1.0,2,2,0.0,0.0,1,0,0
164,101.0,40.72667,-74.00179,1.0,1.0,1,1,0.0,0.0,1,0,0
120,46.0,40.69369,-73.98074,1.0,1.0,1,1,0.0,1.0,1,0,0
88,18.0,40.71232,-73.96067,1.0,1.0,1,1,0.0,0.0,1,0,0
120,68.0,40.67862,-73.9923,1.0,1.0,2,2,0.0,1.0,1,0,0
63,100.0,40.7218,-73.98723,1.0,1.0,1,1,1.0,0.0,0,1,0
114,10.0,40.69121,-73.95265,1.0,1.0,1,1,0.0,0.0,1,0,0
55,80.0,40.80393,-73.95674,1.0,1.0,1,1,0.0,1.0,0,1,0
105,112.0,40.7523,-73.97287,1.0,1.0,1,1,0.0,0.0,0,1,0
75,156.0,40.65003,-74.00657,1.0,1.0,1,3,0.0,0.0,1,0,0
150,22.0,40.69453,-73.93053,1.0,1.0,2,5,0.0,1.0,0,1,0
55,136.0,40.74204,-73.90639,1.0,1.0,1,1,0.0,0.0,0,1,0
150,3.0,40.75865,-73.9173699999999,1.0,1.0,1,1,0.0,1.0,0,1,0
41,18.0,40.67615,-73.94752,1.0,1.0,1,1,0.0,1.0,0,1,0
115,57.0,40.70817,-74.00675,1.0,1.0,1,1,0.0,0.0,0,1,0
155,18.0,40.71432,-73.95629,1.0,1.0,1,1,0.0,0.0,1,0,0
80,18.0,40.71365,-73.9482199999999,1.0,1.0,1,1,0.0,0.0,0,1,0
150,18.0,40.6589,-74.00018,1.0,1.0,1,1,0.0,1.0,0,1,0
40,101.0,40.78293,-73.97636,1.0,1.0,1,1,1.0,0.0,0,1,0
50,18.0,40.71219,-73.96085,1.0,1.0,1,1,1.0,1.0,0,1,0
158,181.0,40.70608,-73.9313,23.0,1.0,2,4,0.0,1.0,1,0,0
60,181.0,40.70884,-73.95425,1.0,1.0,1,1,0.0,0.0,0,1,0
50,173.0,40.83543,-73.94372,1.0,1.0,1,1,0.0,1.0,0,1,0
65,157.0,40.87315,-73.87925,1.0,1.0,1,1,0.0,0.0,0,1,0
44,173.0,40.85618,-73.93085,1.0,1.0,1,1,0.0,0.0,0,1,0
30,18.0,40.60924,-73.9555599999999,1.0,1.0,1,1,0.0,0.0,0,1,0
175,18.0,40.67785,-74.00735,23.0,1.0,2,2,0.0,1.0,1,0,0
300,18.0,40.68602,-73.98311,12.0,1.0,1,1,0.0,1.0,1,0,0
99,10.0,40.68692,-73.94699,1.0,1.0,1,2,0.0,1.0,1,0,0
75,95.0,40.66325,-73.94978,1.0,1.0,1,1,0.0,0.0,1,0,0
229,18.0,40.68307,-73.96595,1.0,1.0,1,1,0.0,0.0,1,0,0
125,101.0,40.79376,-73.94679,1.0,1.0,1,2,0.0,0.0,0,1,0
80,22.0,40.70249,-73.93025,1.0,1.0,1,1,0.0,0.0,1,0,0
125,75.0,40.72186,-73.94588,1.0,1.0,1,1,0.0,0.0,1,0,0
225,111.0,40.75403,-73.96343,1.0,1.0,1,2,0.0,0.0,1,0,0
90,18.0,40.67305,-73.94788,1.0,1.0,1,1,0.0,1.0,0,1,0
65,75.0,40.72463,-73.95227,1.0,1.0,1,1,0.0,0.0,0,1,0
225,75.0,40.72357,-73.95057,1.0,1.0,1,1,0.0,0.0,1,0,0
100,181.0,40.71627,-73.9395699999999,1.0,1.0,1,1,0.0,0.0,0,1,0
69,136.0,40.75777,-73.91577,1.0,1.0,1,2,0.0,0.0,0,1,0
75,101.0,40.7994799999999,-73.96314,1.0,1.0,1,1,0.0,0.0,0,1,0
260,101.0,40.7932,-73.96385,1.0,1.0,1,1,0.0,0.0,1,0,0
60,168.0,40.80225,-73.96633,1.0,1.0,1,2,0.0,0.0,0,1,0
58,101.0,40.72681,-73.98963,1.0,1.0,1,2,0.0,0.0,0,0,1
295,168.0,40.80005,-73.9701,1.0,2.0,2,2,0.0,1.0,1,0,0
45,87.0,40.86854,-73.9182,1.0,1.0,1,1,1.0,0.0,0,1,0
50,173.0,40.85391,-73.93649,1.0,1.0,1,1,0.0,1.0,0,1,0
80,18.0,40.65704,-73.9603,1.0,1.0,2,2,0.0,0.0,1,0,0
70,114.0,40.8037099999999,-73.96324,1.0,1.0,1,1,1.0,0.0,0,1,0
98,75.0,40.72247,-73.95108,1.0,1.0,1,1,0.0,0.0,0,1,0
250,181.0,40.71813,-73.94502,1.0,1.0,1,1,1.0,0.0,1,0,0
238,136.0,40.73437,-73.8522699999999,21.0,1.0,3,5,0.0,1.0,1,0,0
100,136.0,40.66413,-73.76651,1.0,1.0,1,4,0.0,1.0,0,1,0
399,101.0,40.76044,-73.98321,12.0,1.0,1,1,0.0,0.0,1,0,0
350,181.0,40.71335,-73.94115,29.0,2.0,2,5,0.0,0.0,1,0,0
315,112.0,40.75794,-73.96143,1.0,1.0,1,2,0.0,0.0,1,0,0
77,18.0,40.6737,-73.99891,1.0,1.0,1,3,0.0,1.0,0,1,0
150,18.0,40.67731,-73.9461599999999,1.0,1.0,1,1,0.0,0.0,1,0,0
165,18.0,40.70959,-73.95747,1.0,1.0,1,1,0.0,1.0,1,0,0
150,52.0,40.7279099999999,-73.98929,1.0,1.0,1,1,0.0,1.0,1,0,0
51,18.0,40.70439,-73.92619,1.0,1.0,1,1,0.0,0.0,0,1,0
95,76.0,40.73016,-74.00137,1.0,1.0,2,1,0.0,0.0,0,1,0
69,80.0,40.8123299999999,-73.9571699999999,1.0,1.0,1,1,0.0,0.0,0,1,0
146,181.0,40.71816,-73.95799,1.0,1.0,1,1,0.0,1.0,0,1,0
50,18.0,40.7125799999999,-73.96341,1.0,1.0,1,1,0.0,0.0,0,1,0
65,18.0,40.69573,-73.91376,1.0,1.0,1,1,0.0,1.0,0,1,0
165,176.0,40.7377599999999,-73.99794,1.0,1.0,1,1,0.0,0.0,1,0,0
55,32.0,40.68415,-73.9564099999999,1.0,1.0,1,1,0.0,0.0,0,1,0
50,168.0,40.80152,-73.96696,1.0,1.0,1,1,0.0,0.0,0,1,0
183,61.0,40.75872,-73.82174,12.0,2.0,2,2,0.0,1.0,1,0,0
91,18.0,40.71015,-73.94747,1.0,1.0,1,1,0.0,0.0,1,0,0
55,18.0,40.6693099999999,-73.95215,1.0,1.0,1,1,0.0,0.0,0,1,0
50,101.0,40.79712,-73.94689,1.0,2.0,1,1,0.0,0.0,0,1,0
150,18.0,40.65379,-74.00272,12.0,3.0,2,2,0.0,0.0,1,0,0
305,101.0,40.72007,-73.98385,23.0,2.0,1,3,0.0,0.0,1,0,0
68,101.0,40.75378,-74.00274,1.0,1.0,1,1,0.0,0.0,0,1,0
125,75.0,40.72528,-73.94467,1.0,1.0,1,1,1.0,1.0,0,1,0
275,111.0,40.75754,-73.96177,1.0,1.0,1,2,0.0,1.0,1,0,0
70,57.0,40.70833,-74.01068,1.0,2.0,1,1,1.0,0.0,0,1,0
390,18.0,40.66412,-73.9816199999999,12.0,2.0,3,3,0.0,0.0,1,0,0
160,167.0,40.77896,-73.95146,1.0,1.0,1,1,0.0,1.0,1,0,0
275,81.0,40.76011,-73.98828,1.0,1.0,1,2,0.0,0.0,1,0,0
43,22.0,40.70263,-73.91568,1.0,1.0,1,1,0.0,0.0,0,1,0
119,167.0,40.77299,-73.95745,1.0,1.0,1,1,0.0,1.0,1,0,0
115,23.0,40.62929,-73.90821,1.0,1.0,1,3,0.0,1.0,1,0,0
89,49.0,40.66314,-73.93299,1.0,1.0,1,1,0.0,1.0,0,1,0
160,81.0,40.7613599999999,-73.99309,1.0,1.0,1,1,1.0,0.0,1,0,0
95,18.0,40.70858,-73.9509,1.0,2.0,1,1,0.0,0.0,0,1,0
79,42.0,40.67522,-73.94677,1.0,1.0,2,2,0.0,0.0,1,0,0
350,18.0,40.71966,-73.95428,1.0,1.0,1,1,0.0,0.0,1,0,0
190,101.0,40.76749,-73.96246,1.0,1.0,1,1,1.0,1.0,0,1,0
120,32.0,40.68318,-73.96067,1.0,1.0,1,1,0.0,0.0,1,0,0
85,18.0,40.62017,-73.96514,1.0,1.0,2,3,0.0,0.0,1,0,0
49,101.0,40.85031,-73.93901,1.0,1.0,1,1,0.0,1.0,0,1,0
55,18.0,40.71275,-73.95665,1.0,1.0,1,1,0.0,0.0,0,1,0
270,101.0,40.77127,-73.98191,1.0,1.0,1,2,0.0,0.0,1,0,0
49,157.0,40.8596099999999,-73.86361,21.0,1.0,1,1,0.0,1.0,0,1,0
75,1.0,40.72696,-73.97433,1.0,1.5,1,1,0.0,1.0,0,1,0
55,101.0,40.82265,-73.94686,1.0,1.0,1,1,0.0,0.0,0,1,0
55,18.0,40.70648,-73.9568599999999,1.0,1.0,1,1,0.0,0.0,0,1,0
75,10.0,40.68607,-73.95784,1.0,1.0,1,2,0.0,0.0,0,1,0
350,18.0,40.67718,-73.99656,12.0,1.0,2,3,0.0,0.0,1,0,0
90,18.0,40.7117299999999,-73.94417,1.0,1.0,1,1,0.0,1.0,0,1,0
29,18.0,40.64917,-73.96236,1.0,1.0,1,1,0.0,0.0,0,1,0
85,136.0,40.7615099999999,-73.92643,1.0,1.0,1,1,0.0,0.0,1,0,0
55,167.0,40.76312,-73.96045,26.0,1.0,1,1,0.0,1.0,0,1,0
50,80.0,40.8289599999999,-73.94223,1.0,1.0,1,1,0.0,0.0,0,1,0
60,136.0,40.76365,-73.9319199999999,1.0,1.0,1,1,0.0,1.0,0,1,0
60,155.0,40.74752,-73.92264,1.0,1.0,1,1,0.0,0.0,0,1,0
175,111.0,40.74966,-73.97601,1.0,1.0,1,2,0.0,0.0,1,0,0
33,18.0,40.69244,-73.94575,1.0,1.0,1,1,0.0,0.0,0,1,0
175,111.0,40.7496,-73.97609,1.0,1.0,1,2,0.0,0.0,1,0,0
148,101.0,40.77296,-73.95711,1.0,1.0,2,2,0.0,1.0,1,0,0
170,101.0,40.79166,-73.97319,1.0,1.0,1,2,0.0,0.0,1,0,0
65,181.0,40.71066,-73.9412699999999,1.0,1.0,1,1,0.0,0.0,0,1,0
80,52.0,40.7291,-73.97941,1.0,1.0,1,1,0.0,1.0,0,1,0
40,136.0,40.7224,-73.81039,1.0,1.0,1,2,0.0,1.0,0,1,0
50,18.0,40.65292,-73.94269,21.0,1.0,1,1,0.0,0.0,0,1,0
40,128.0,40.67386,-73.98439,1.0,1.0,1,1,0.0,0.0,0,1,0
80,18.0,40.66847,-73.94981,1.0,1.0,2,1,0.0,0.0,0,1,0
67,18.0,40.6506,-73.92553,1.0,2.0,1,3,0.0,1.0,0,1,0
110,167.0,40.76275,-73.96093,1.0,1.0,1,1,0.0,0.0,0,1,0
75,50.0,40.79439,-73.94129,1.0,1.0,1,1,0.0,0.0,0,1,0
80,18.0,40.70849,-73.9619,1.0,1.0,1,1,1.0,1.0,0,1,0
52,18.0,40.69334,-73.95079,1.0,1.0,1,1,0.0,1.0,0,1,0
200,101.0,40.77948,-73.95152,1.0,1.0,1,4,0.0,0.0,1,0,0
37,89.0,40.6697099999999,-73.7473,21.0,1.0,1,1,0.0,1.0,0,1,0
200,101.0,40.71842,-74.01523,1.0,1.5,1,3,0.0,0.0,1,0,0
119,181.0,40.71143,-73.94009,23.0,1.0,1,1,0.0,0.0,0,1,0
259,3.0,40.75578,-73.93666,5.0,1.0,1,1,0.0,1.0,0,1,0
55,157.0,40.86707,-73.9071199999999,1.0,1.0,1,2,0.0,0.0,0,1,0
90,167.0,40.76615,-73.95427,1.0,1.0,1,1,0.0,0.0,0,1,0
149,128.0,40.67075,-73.9769,29.0,1.5,1,1,1.0,0.0,0,1,0
60,90.0,40.64249,-73.97105,1.0,1.0,1,2,0.0,0.0,0,0,1
45,18.0,40.6950099999999,-73.92538,1.0,1.0,1,1,0.0,0.0,0,1,0
125,81.0,40.7625,-73.99568,23.0,1.0,1,1,0.0,1.0,1,0,0
45,101.0,40.85152,-73.93804,1.0,1.0,1,1,0.0,0.0,0,1,0
45,18.0,40.70919,-73.92158,1.0,1.0,1,1,0.0,0.0,0,1,0
112,101.0,40.80115,-73.95262,12.0,1.0,2,2,0.0,0.0,1,0,0
55,3.0,40.76834,-73.92093,1.0,1.0,1,1,0.0,0.0,0,1,0
175,76.0,40.73002,-73.99804,1.0,1.0,1,1,0.0,0.0,1,0,0
65,18.0,40.68704,-73.95565,29.0,1.0,1,1,0.0,0.0,0,1,0
96,18.0,40.68707,-73.97345,29.0,1.0,1,1,0.0,0.0,0,1,0
78,101.0,40.86739,-73.92,1.0,1.0,1,2,0.0,0.0,1,0,0
120,181.0,40.71592,-73.95666,23.0,1.0,1,1,0.0,0.0,0,1,0
49,101.0,40.79729,-73.9353699999999,1.0,1.0,1,1,0.0,0.0,0,1,0
43,22.0,40.69811,-73.9311,1.0,1.0,1,1,0.0,1.0,0,1,0
265,77.0,40.65969,-73.99248,21.0,3.0,3,3,0.0,0.0,1,0,0
35,18.0,40.69976,-73.9319,1.0,1.0,1,1,0.0,0.0,0,1,0
55,101.0,40.74384,-73.98243,1.0,1.0,1,1,0.0,0.0,0,0,1
100,3.0,40.75844,-73.93154,1.0,1.0,1,1,1.0,1.0,0,1,0
100,79.0,40.82843,-73.94672,1.0,1.0,1,2,0.0,0.0,1,0,0
200,167.0,40.77895,-73.94974,1.0,1.0,2,3,0.0,1.0,1,0,0
45,18.0,40.64478,-74.01318,1.0,1.0,1,1,0.0,0.0,0,1,0
125,18.0,40.66482,-73.95345,1.0,1.5,2,2,0.0,0.0,1,0,0
55,80.0,40.80214,-73.95658,1.0,1.0,1,1,0.0,0.0,0,1,0
199,80.0,40.81119,-73.94751,1.0,1.0,1,1,0.0,1.0,1,0,0
220,111.0,40.76224,-73.99909,1.0,1.0,1,2,0.0,0.0,1,0,0
105,128.0,40.6672299999999,-73.9760699999999,1.0,1.0,2,1,0.0,0.0,1,0,0
185,42.0,40.67125,-73.95782,1.0,1.0,1,4,0.0,1.0,1,0,0
90,18.0,40.62327,-74.03543,21.0,1.0,3,1,0.0,0.0,0,1,0
160,167.0,40.77559,-73.95033,1.0,1.0,2,2,0.0,0.0,1,0,0
35,136.0,40.77204,-73.90868,1.0,1.0,1,1,0.0,0.0,0,1,0
120,114.0,40.81002,-73.95958,1.0,1.0,1,1,0.0,0.0,1,0,0
105,18.0,40.65585,-73.9558199999999,1.0,1.0,1,1,0.0,0.0,1,0,0
36,18.0,40.68603,-73.91438,1.0,1.0,1,1,0.0,1.0,0,1,0
100,18.0,40.66268,-73.94963,1.0,1.0,1,1,0.0,0.0,0,1,0
200,168.0,40.78841,-73.97461,1.0,1.0,1,1,0.0,0.0,1,0,0
85,154.0,40.60577,-74.12819,21.0,1.0,1,1,0.0,1.0,0,1,0
50,22.0,40.68923,-73.9154,1.0,1.0,1,2,0.0,0.0,0,1,0
195,3.0,40.75125,-73.93807,1.0,1.0,1,2,0.0,0.0,1,0,0
80,18.0,40.70602,-73.93821,1.0,1.0,1,1,0.0,0.0,0,1,0
60,18.0,40.70821,-73.94274,1.0,1.0,1,1,0.0,0.0,0,1,0
150,18.0,40.66724,-73.99328,1.0,1.0,3,3,0.0,1.0,1,0,0
50,136.0,40.77655,-73.91304,21.0,1.0,1,1,0.0,0.0,0,1,0
46,88.0,40.74712,-73.89329,1.0,1.0,1,1,0.0,0.0,0,1,0
65,18.0,40.71445,-73.94593,1.0,1.0,1,1,0.0,1.0,0,1,0
51,142.0,40.76873,-73.94397,1.0,1.0,1,1,0.0,1.0,0,1,0
176,176.0,40.73179,-74.00106,12.0,1.0,1,1,0.0,0.0,1,0,0
60,157.0,40.87271,-73.89972,1.0,1.0,1,1,1.0,1.0,0,1,0
60,157.0,40.85484,-73.90646,1.0,1.0,1,1,0.0,0.0,0,1,0
350,18.0,40.65417,-73.97405,21.0,2.5,4,4,0.0,1.0,1,0,0
125,18.0,40.68508,-73.98413,21.0,1.0,1,1,0.0,1.0,0,1,0
170,100.0,40.7197,-73.99331,1.0,1.0,1,1,1.0,0.0,1,0,0
350,101.0,40.7591,-73.98971,1.0,1.0,1,1,0.0,0.0,0,1,0
103,154.0,40.61357,-74.13566,21.0,2.5,3,4,0.0,1.0,1,0,0
250,158.0,40.59486,-73.78856,4.0,1.0,2,2,0.0,1.0,1,0,0
109,181.0,40.71358,-73.96519,1.0,1.0,1,1,0.0,1.0,1,0,0
465,167.0,40.76269,-73.96053,12.0,1.0,1,1,0.0,1.0,1,0,0
100,101.0,40.75169,-73.97116,1.0,1.0,1,1,0.0,0.0,0,1,0
40,18.0,40.6721,-73.95363,1.0,1.0,1,1,0.0,0.0,0,1,0
45,68.0,40.67379,-73.9873,1.0,1.0,1,1,0.0,0.0,0,1,0
85,18.0,40.67396,-73.96427,1.0,1.0,1,1,0.0,0.0,0,1,0
225,18.0,40.68277,-73.95886,29.0,2.0,3,3,0.0,0.0,1,0,0
55,18.0,40.70445,-73.94359,1.0,1.0,1,1,0.0,0.0,0,1,0
59,18.0,40.72506,-73.93802,1.0,1.0,1,1,0.0,0.0,1,0,0
200,18.0,40.68318,-73.98578,12.0,1.0,1,2,0.0,1.0,1,0,0
200,111.0,40.76199,-73.98758,1.0,1.0,1,1,0.0,1.0,0,1,0
50,22.0,40.69481,-73.92244,1.0,1.0,1,1,0.0,0.0,0,1,0
218,59.0,40.74165,-73.98486,1.0,1.0,1,3,0.0,0.0,1,0,0
70,22.0,40.70075,-73.91644,1.0,1.0,1,1,0.0,0.0,0,1,0
35,101.0,40.83318,-73.94081,1.0,1.0,1,1,0.0,1.0,0,1,0
75,18.0,40.7084,-73.9551,1.0,1.0,1,1,0.0,0.0,0,1,0
250,95.0,40.65704,-73.9575699999999,12.0,1.0,1,1,0.0,1.0,1,0,0
250,164.0,40.71588,-74.01691,1.0,1.0,1,1,0.0,0.0,1,0,0
117,101.0,40.74214,-73.98048,1.0,1.0,1,2,0.0,1.0,0,1,0
179,101.0,40.76619,-73.98987,1.0,1.0,1,1,0.0,0.0,1,0,0
49,18.0,40.65871,-73.95263,1.0,1.0,1,1,0.0,0.0,0,1,0
80,101.0,40.7231,-73.9927,1.0,1.0,1,1,0.0,0.0,0,1,0
350,101.0,40.74183,-73.99878,12.0,1.5,1,1,0.0,1.0,1,0,0
125,101.0,40.80545,-73.95489,1.0,2.0,2,3,0.0,0.0,0,1,0
65,3.0,40.77084,-73.9260099999999,1.0,1.5,1,2,0.0,0.0,0,1,0
80,80.0,40.82634,-73.95061,1.0,1.0,1,1,0.0,1.0,0,1,0
300,101.0,40.71284,-73.9906599999999,1.0,1.5,2,2,0.0,1.0,1,0,0
40,18.0,40.7086599999999,-73.95003,1.0,1.0,1,1,0.0,0.0,0,1,0
389,168.0,40.77565,-73.98684,1.0,1.0,2,2,0.0,1.0,1,0,0
45,18.0,40.71099,-73.95267,1.0,1.0,1,1,0.0,0.0,0,1,0
90,168.0,40.77317,-73.98729,1.0,1.0,1,2,0.0,0.0,1,0,0
60,119.0,40.74736,-73.97838,1.0,1.0,1,1,0.0,1.0,0,1,0
51,142.0,40.7687,-73.94308,1.0,1.0,1,1,0.0,0.0,0,1,0
125,101.0,40.80244,-73.94409,1.0,1.0,1,1,0.0,0.0,0,1,0
52,51.0,40.67249,-73.8782,21.0,1.5,1,1,0.0,0.0,0,1,0
38,3.0,40.76877,-73.91237,1.0,1.0,1,1,0.0,0.0,0,1,0
60,173.0,40.84977,-73.93536,1.0,1.0,1,1,1.0,0.0,0,1,0
55,101.0,40.8336,-73.94088,1.0,1.0,1,1,0.0,0.0,0,1,0
119,22.0,40.69441,-73.90881,1.0,1.0,2,2,1.0,0.0,1,0,0
121,18.0,40.70674,-73.9201,1.0,1.0,1,1,0.0,0.0,1,0,0
89,52.0,40.72136,-73.97882,1.0,1.0,1,1,0.0,0.0,0,1,0
60,18.0,40.71199,-73.9631699999999,1.0,1.0,1,1,0.0,0.0,0,1,0
80,18.0,40.68054,-73.94129,1.0,1.5,1,1,0.0,0.0,0,1,0
90,114.0,40.81192,-73.96164,1.0,1.0,1,1,0.0,0.0,0,1,0
115,63.0,40.72902,-73.8474,12.0,1.0,1,2,0.0,1.0,1,0,0
350,157.0,40.80652,-73.8531199999999,12.0,2.0,3,5,0.0,1.0,1,0,0
95,100.0,40.72083,-73.99205,1.0,1.0,1,1,0.0,0.0,0,1,0
35,101.0,40.85674,-73.93003,1.0,1.0,1,1,0.0,0.0,0,1,0
350,101.0,40.71222,-74.01566,1.0,1.0,2,3,0.0,1.0,1,0,0
165,101.0,40.7951,-73.96675,1.0,1.0,1,2,0.0,1.0,1,0,0
45,42.0,40.6659299999999,-73.95535,1.0,1.0,1,1,0.0,0.0,0,1,0
200,10.0,40.6896,-73.9266,1.0,1.0,2,2,0.0,0.0,0,1,0
279,52.0,40.72669,-73.98864,1.0,1.0,1,1,0.0,1.0,1,0,0
300,18.0,40.7102,-73.96024,1.0,2.0,2,2,0.0,0.0,1,0,0
125,42.0,40.6721,-73.96159,1.0,1.0,1,1,0.0,0.0,0,1,0
28,157.0,40.9028099999999,-73.8520099999999,1.0,1.0,1,1,0.0,0.0,1,0,0
101,18.0,40.69097,-73.94721,23.0,1.5,1,1,0.0,1.0,0,1,0
424,33.0,40.68569,-73.99573,1.0,2.5,3,3,0.0,1.0,1,0,0
80,101.0,40.81515,-73.9421,1.0,1.0,1,1,0.0,0.0,0,1,0
170,181.0,40.71122,-73.93946,1.0,1.0,1,1,0.0,0.0,1,0,0
60,42.0,40.66413,-73.9512599999999,1.0,1.0,1,1,0.0,0.0,0,1,0
115,101.0,40.79632,-73.93387,1.0,1.0,2,3,0.0,1.0,1,0,0
108,101.0,40.84202,-73.94171,1.0,1.0,1,2,0.0,0.0,1,0,0
40,18.0,40.66496,-73.93241,1.0,1.0,1,1,0.0,0.0,0,1,0
55,142.0,40.76548,-73.94675,1.0,0.5,1,1,0.0,0.0,0,1,0
46,18.0,40.69297,-73.95158,21.0,1.0,1,2,0.0,0.0,0,1,0
39,136.0,40.75539,-73.91311,1.0,1.0,1,1,0.0,1.0,0,1,0
100,18.0,40.68748,-73.90751,21.0,1.0,1,2,0.0,0.0,1,0,0
36,79.0,40.8208799999999,-73.9523,1.0,1.0,1,1,0.0,0.0,0,1,0
113,101.0,40.7877299999999,-73.97022,1.0,1.0,1,2,0.0,1.0,1,0,0
300,52.0,40.72529,-73.98655,1.0,1.0,2,2,0.0,0.0,1,0,0
100,80.0,40.80729,-73.94763,1.0,1.0,1,1,0.0,0.0,0,1,0
99,101.0,40.76398,-73.986,1.0,1.0,1,1,0.0,0.0,0,1,0
120,18.0,40.73453,-73.95795,1.0,1.0,1,1,0.0,0.0,0,1,0
175,1.0,40.7242,-73.98209,1.0,1.0,1,1,0.0,0.0,1,0,0
70,18.0,40.70114,-73.91763,1.0,1.0,1,1,0.0,0.0,0,1,0
52,101.0,40.74763,-73.9760199999999,1.0,1.0,1,2,0.0,0.0,0,1,0
105,18.0,40.71172,-73.94143,23.0,1.0,1,1,0.0,0.0,0,1,0
110,181.0,40.71189,-73.93881,23.0,1.0,1,2,0.0,0.0,0,1,0
31,90.0,40.63417,-73.97541,1.0,1.0,1,1,0.0,0.0,0,1,0
320,101.0,40.74842,-73.9854199999999,1.0,1.0,1,1,0.0,0.0,0,0,1
40,101.0,40.7484599999999,-73.9758,1.0,1.0,1,1,0.0,0.0,0,1,0
70,18.0,40.69983,-73.91613,1.0,1.0,1,1,0.0,0.0,0,1,0
100,157.0,40.85168,-73.86659,1.0,2.0,3,1,0.0,0.0,1,0,0
37,18.0,40.69446,-73.92486,1.0,1.0,1,1,0.0,0.0,0,1,0
40,155.0,40.74242,-73.9259699999999,1.0,1.0,1,1,0.0,1.0,0,1,0
207,101.0,40.75625,-73.99336,1.0,1.0,1,1,0.0,0.0,1,0,0
150,64.0,40.6896599999999,-73.9738199999999,1.0,1.0,1,1,0.0,0.0,1,0,0
180,181.0,40.71885,-73.95444,1.0,1.0,1,1,0.0,1.0,1,0,0
90,58.0,40.65512,-73.96186,1.0,1.0,1,1,0.0,0.0,0,1,0
36,22.0,40.68615,-73.9141,1.0,1.0,1,1,0.0,1.0,0,1,0
80,18.0,40.69369,-73.93454,1.0,1.0,1,2,0.0,0.0,0,1,0
68,101.0,40.71595,-73.99329,1.0,2.0,1,1,0.0,0.0,0,1,0
175,87.0,40.86665,-73.92695,1.0,1.0,1,3,0.0,0.0,1,0,0
100,87.0,40.86822,-73.92048,1.0,1.0,1,2,0.0,1.0,1,0,0
180,101.0,40.79155,-73.97315,1.0,1.0,1,1,1.0,0.0,1,0,0
200,101.0,40.73095,-73.99413,1.0,1.5,1,1,0.0,0.0,0,1,0
160,111.0,40.76168,-73.99144,1.0,1.0,1,1,0.0,0.0,1,0,0
130,58.0,40.65787,-73.95929,29.0,1.5,3,4,0.0,0.0,1,0,0
45,18.0,40.64844,-73.96214,1.0,1.5,1,1,0.0,0.0,0,1,0
