price,neighbourhood,latitude,longitude,property_type,room_type,bathrooms,bedrooms,beds,host_is_superhost,parking
90,Brooklyn,40.71499,-73.95561,Apartment,Private room,1.0,1,1,0.0,-1
50,Bedford-Stuyvesant,40.68273,-73.93397,Apartment,Private room,1.0,1,1,0.0,-1
50,Brooklyn,40.71518,-73.94151,Apartment,Private room,2.0,1,1,0.0,-1
150,Greenwich Village,40.72829,-74.00233,Apartment,Entire home/apt,1.0,2,2,0.0,-1
40,Washington Heights,40.85019,-73.94093,Apartment,Shared room,1.0,1,1,0.0,-1
99,Lower East Side,40.71777,-73.98526,Apartment,Private room,1.0,1,1,0.0,-1
225,Brooklyn,40.6754,-73.94977,Apartment,Entire home/apt,1.0,2,2,0.0,-1
65,Washington Heights,40.83985,-73.93715,Apartment,Entire home/apt,1.0,1,1,0.0,-1
100,Manhattan,40.76514,-73.9855099999999,Apartment,Private room,1.0,1,1,0.0,1
120,Kips Bay,40.74301,-73.98037,Apartment,Entire home/apt,1.0,1,1,0.0,-1
100,Alphabet City,40.72258,-73.98148,Apartment,Private room,1.0,1,1,0.0,1
55,Williamsburg,40.71614,-73.94134,Apartment,Private room,1.0,1,1,0.0,-1
150,Washington Heights,40.84369,-73.9389099999999,Apartment,Entire home/apt,1.0,1,1,0.0,-1
95,Lower East Side,40.718,-73.9849699999999,Apartment,Entire home/apt,1.0,1,1,0.0,-1
140,Bedford-Stuyvesant,40.69332,-73.95023,Apartment,Entire home/apt,1.0,1,1,0.0,1
200,Harlem,40.80669,-73.9497,House,Entire home/apt,2.5,3,3,1.0,-1
74,Brooklyn,40.71048,-73.96292,Apartment,Private room,1.0,1,1,0.0,-1
279,Chelsea,40.74613,-73.99178,Serviced apartment,Entire home/apt,1.0,1,2,0.0,-1
80,Brooklyn Navy Yard,40.69613,-73.97364,Apartment,Private room,1.0,1,1,0.0,-1
31,Brooklyn,40.67988,-73.93945,Apartment,Private room,2.0,4,1,0.0,1
80,Williamsburg,40.70675,-73.96768,Apartment,Private room,1.0,3,1,0.0,-1
90,Manhattan,40.72726,-73.98037,Apartment,Private room,1.0,1,1,0.0,-1
79,Hell's Kitchen,40.76007,-73.99031,Apartment,Private room,1.0,2,1,0.0,-1
85,Park Slope,40.67514,-73.97598,Apartment,Entire home/apt,1.0,1,1,0.0,-1
89,East Harlem,40.8047599999999,-73.94074,Apartment,Shared room,1.0,1,1,0.0,-1
200,Manhattan,40.72253,-73.99459,Apartment,Entire home/apt,1.0,1,1,0.0,-1
63,Brooklyn,40.6998,-73.93781,Apartment,Private room,1.0,2,2,0.0,1
50,Brooklyn,40.68881,-73.92139,Apartment,Private room,1.0,1,1,0.0,-1
58,Brooklyn,40.69055,-73.95394,Apartment,Private room,1.0,1,2,1.0,1
120,Manhattan,40.7369799999999,-73.99675,Apartment,Private room,1.0,1,1,0.0,1
180,Manhattan,40.77149,-73.95121,Apartment,Entire home/apt,1.0,1,1,0.0,-1
150,Manhattan,40.75966,-73.991,Apartment,Private room,1.0,1,1,0.0,-1
65,Upper East Side,40.7765099999999,-73.94791,Apartment,Private room,1.0,1,1,0.0,-1
50,Harlem,40.81626,-73.96035,Apartment,Private room,1.0,1,1,0.0,-1
105,Midtown,40.76384,-73.9849199999999,Apartment,Private room,1.0,1,1,0.0,-1
70,Bushwick,40.69969,-73.92867,Apartment,Entire home/apt,1.5,2,3,0.0,1
50,Hamilton Heights,40.82682,-73.95142,Apartment,Private room,1.0,1,1,0.0,-1
72,Brooklyn,40.6706,-73.9602599999999,Apartment,Entire home/apt,1.0,1,1,0.0,-1
117,Brooklyn,40.70542,-73.94957,Serviced apartment,Private room,1.0,1,1,0.0,1
230,Manhattan,40.7844599999999,-73.97189,Apartment,Entire home/apt,1.0,1,1,0.0,1
30,Brooklyn,40.63899,-73.94886,Apartment,Shared room,2.0,1,4,0.0,1
80,Queens,40.71368,-73.76337,Apartment,Private room,1.0,1,1,0.0,1
38,Brooklyn,40.64233,-73.94773,Apartment,Shared room,2.0,1,2,0.0,1
89,Queens,40.6727,-73.81598,Apartment,Entire home/apt,1.0,1,2,0.0,1
41,Brooklyn,40.69935,-73.92642,House,Private room,1.5,1,1,1.0,1
75,Brooklyn,40.68089,-73.97965,Apartment,Private room,1.0,1,1,0.0,1
135,Manhattan,40.72798,-73.97787,Apartment,Entire home/apt,1.0,2,2,0.0,-1
40,The Bronx,40.84012,-73.86521,Apartment,Private room,1.0,1,1,0.0,1
93,Williamsburg,40.71304,-73.9486199999999,House,Private room,1.0,1,1,0.0,1
125,Manhattan,40.71845,-73.98572,Apartment,Private room,1.0,1,1,0.0,-1
70,Ditmars / Steinway,40.77492,-73.90866,Apartment,Private room,1.0,1,1,0.0,-1
150,West Village,40.73581,-74.00684,Loft,Entire home/apt,1.0,1,1,0.0,-1
300,Manhattan,40.74543,-74.00055,Apartment,Entire home/apt,1.0,1,1,0.0,-1
135,Riverdale,40.89279,-73.8994599999999,Apartment,Entire home/apt,1.0,1,4,1.0,1
100,East Village,40.7288,-73.98147,Apartment,Private room,1.0,1,1,0.0,-1
60,Brooklyn,40.64342,-74.01224,Apartment,Private room,1.0,1,1,0.0,1
137,Crown Heights,40.67756,-73.94775,Loft,Entire home/apt,1.0,1,1,0.0,1
190,Manhattan,40.74092,-73.97993,Apartment,Entire home/apt,1.0,1,1,0.0,-1
45,Williamsburg,40.70899,-73.94063,Apartment,Private room,1.0,1,1,0.0,-1
150,Upper West Side,40.77406,-73.98252,Apartment,Entire home/apt,1.0,1,1,0.0,-1
60,Brooklyn,40.70786,-73.94821,Apartment,Private room,2.0,1,1,0.0,-1
33,Brooklyn,40.65096,-73.96395,Apartment,Private room,1.0,1,1,0.0,-1
125,Harlem,40.81199,-73.9534099999999,Apartment,Entire home/apt,1.0,1,2,0.0,-1
41,Brooklyn,40.66973,-73.95634,Apartment,Private room,1.0,1,1,0.0,1
89,Brooklyn,40.71353,-73.96144,House,Private room,1.5,1,1,0.0,-1
85,Queens,40.71357,-73.8198599999999,Apartment,Private room,1.5,1,1,0.0,-1
150,Brooklyn,40.68606,-73.92356,Apartment,Entire home/apt,1.0,1,1,1.0,-1
143,Brooklyn,40.68004,-73.9215,Apartment,Entire home/apt,1.0,1,2,0.0,1
400,Midtown,40.75182,-73.97354,Resort,Entire home/apt,1.0,1,1,0.0,-1
36,Flatbush,40.6520299999999,-73.9628,Apartment,Private room,1.0,1,1,0.0,-1
350,Hell's Kitchen,40.76115,-73.99597,Apartment,Entire home/apt,1.0,2,2,0.0,-1
87,Manhattan,40.78142,-73.98418,Apartment,Private room,1.0,1,2,0.0,-1
50,Manhattan,40.78138,-73.98318,Apartment,Private room,1.0,1,1,0.0,-1
120,Financial District,40.70639,-74.00794,Apartment,Private room,1.0,1,1,0.0,-1
59,Williamsburg,40.71996,-73.95567,Apartment,Private room,1.0,1,1,0.0,-1
100,Gowanus,40.66621,-73.99311,Apartment,Entire home/apt,1.0,1,2,1.0,1
375,Brooklyn,40.67763,-73.94581,Townhouse,Entire home/apt,2.5,4,5,1.0,1
105,Harlem,40.80826,-73.96499,Apartment,Entire home/apt,1.0,1,1,0.0,-1
96,Roosevelt Island,40.7623,-73.95044,Apartment,Entire home/apt,1.0,1,2,0.0,-1
70,Brooklyn,40.6857599999999,-73.93223,Apartment,Private room,2.0,1,1,0.0,-1
72,Lower East Side,40.71523,-73.99242,Apartment,Private room,2.0,1,1,0.0,1
225,Williamsburg,40.70971,-73.95229,Apartment,Entire home/apt,2.0,1,2,0.0,-1
200,Upper East Side,40.77198,-73.95003,Loft,Entire home/apt,1.0,1,2,0.0,-1
22,Bay Ridge,40.63821,-74.0273,Apartment,Shared room,1.0,1,1,0.0,-1
60,Bedford-Stuyvesant,40.69022,-73.94298,Apartment,Entire home/apt,1.0,1,1,0.0,1
90,East Village,40.7232,-73.98223,Apartment,Private room,1.0,1,1,0.0,-1
80,Brooklyn,40.71199,-73.95581,Apartment,Private room,1.0,1,1,0.0,-1
190,Tribeca,40.71812,-74.0044,Loft,Entire home/apt,1.0,1,2,0.0,-1
128,Brooklyn,40.72463,-73.94128,Apartment,Entire home/apt,1.0,1,1,0.0,1
50,Lefferts Garden,40.66153,-73.96185,Apartment,Entire home/apt,1.0,1,1,0.0,-1
300,Upper West Side,40.78864,-73.97683,Apartment,Entire home/apt,2.0,2,2,1.0,1
200,Manhattan,40.7819,-73.9836699999999,Apartment,Private room,1.0,1,1,0.0,-1
59,Brooklyn,40.69452,-73.92322,Apartment,Private room,1.0,1,1,0.0,-1
85,Crown Heights,40.66961,-73.94032,Apartment,Private room,1.5,3,1,0.0,-1
77,Harlem,40.79602,-73.94884,Apartment,Private room,1.0,1,2,0.0,-1
113,Upper East Side,40.77174,-73.95703,Apartment,Private room,1.0,2,1,0.0,1
54,Clinton Hill,40.6965,-73.9601,Apartment,Private room,1.0,1,1,0.0,1
450,Manhattan,40.72163,-73.98291,Apartment,Entire home/apt,1.0,1,2,0.0,-1
100,Brooklyn,40.69377,-73.96229,Apartment,Private room,1.0,1,1,1.0,1
45,Brooklyn,40.63425,-73.9486199999999,Apartment,Shared room,1.0,1,1,0.0,1
115,Port Morris,40.80743,-73.92971,Apartment,Entire home/apt,1.0,1,4,0.0,1
119,Manhattan,40.7690599999999,-73.95369,Apartment,Entire home/apt,1.0,1,1,0.0,-1
35,Manhattan,40.84916,-73.93759,Apartment,Private room,1.0,1,1,0.0,-1
119,Midtown,40.75545,-73.99547,Apartment,Private room,1.0,1,1,0.0,-1
69,Bushwick,40.70275,-73.93288,Apartment,Private room,1.0,1,1,0.0,-1
110,Harlem,40.81387,-73.96205,Apartment,Entire home/apt,1.0,1,2,0.0,-1
140,Brooklyn,40.64272,-73.97187,Townhouse,Entire home/apt,1.0,2,2,0.0,1
75,Gowanus,40.6714,-73.99257,Apartment,Private room,1.0,1,1,0.0,1
85,East Village,40.72807,-73.97718,Apartment,Entire home/apt,1.0,1,2,0.0,-1
200,Manhattan,40.74593,-73.98687,Serviced apartment,Entire home/apt,1.0,1,2,0.0,-1
110,Middle Village,40.72507,-73.86959,House,Shared room,1.0,1,1,0.0,1
38,Upper West Side,40.80347,-73.96607,Apartment,Private room,1.0,1,1,0.0,-1
57,Long Island City,40.74902,-73.9472,Apartment,Private room,1.0,1,1,0.0,-1
200,Murray Hill,40.74917,-73.97549,Apartment,Entire home/apt,1.0,1,2,0.0,-1
260,Park Slope,40.6676299999999,-73.9748599999999,Apartment,Entire home/apt,1.5,2,2,1.0,1
99,Manhattan,40.84798,-73.9409199999999,Apartment,Private room,1.0,1,1,0.0,-1
98,Williamsburg,40.71404,-73.95783,Apartment,Private room,1.0,1,1,0.0,-1
175,West Village,40.73795,-74.00139,Apartment,Entire home/apt,1.5,1,1,0.0,1
200,Manhattan,40.76548,-73.99374,Condominium,Private room,1.0,1,1,0.0,-1
50,Harlem,40.80439,-73.96263,Apartment,Private room,1.0,1,1,0.0,-1
60,Greenpoint,40.73792,-73.95541,Loft,Private room,1.0,1,1,0.0,1
60,Washington Heights,40.85365,-73.93298,Apartment,Private room,1.0,1,1,0.0,-1
225,Upper West Side,40.77547,-73.98154,Apartment,Entire home/apt,1.0,2,2,0.0,-1
195,Williamsburg,40.72162,-73.96029,Apartment,Entire home/apt,1.0,1,1,0.0,-1
55,Bushwick,40.7007599999999,-73.92878,Apartment,Private room,1.0,1,1,0.0,1
99,Harlem,40.8006,-73.94115,Townhouse,Entire home/apt,1.0,2,2,1.0,1
100,Melrose,40.8179,-73.91456,Apartment,Private room,1.0,1,1,0.0,-1
165,Manhattan,40.7829599999999,-73.98284,Apartment,Private room,1.0,1,1,0.0,-1
75,Washington Heights,40.86253,-73.9277,Apartment,Entire home/apt,1.0,2,2,0.0,-1
40,Glendale,40.70419,-73.88558,Apartment,Private room,2.0,1,1,0.0,-1
130,Norwood,40.87692,-73.87427,Apartment,Entire home/apt,1.0,1,1,0.0,-1
137,Brooklyn,40.70589,-73.95123,Apartment,Entire home/apt,1.0,1,2,0.0,-1
40,Bushwick,40.69487,-73.9263,Apartment,Private room,2.0,1,1,0.0,-1
200,Williamsburg,40.70893,-73.94662,Apartment,Entire home/apt,1.0,2,2,0.0,-1
52,Lower East Side,40.71265,-73.98711,Apartment,Private room,1.0,1,1,0.0,-1
200,Manhattan,40.7235,-73.97963,Apartment,Entire home/apt,1.0,1,1,0.0,1
100,Manhattan,40.74227,-73.9743199999999,Apartment,Private room,1.0,1,1,0.0,-1
275,West Village,40.73308,-74.00203,Apartment,Entire home/apt,1.0,1,1,0.0,-1
100,The Rockaways,40.59495,-73.75771,Bungalow,Entire home/apt,1.0,2,3,0.0,1
99,Manhattan,40.7450599999999,-73.9820199999999,Apartment,Entire home/apt,1.0,1,2,0.0,1
45,Brooklyn,40.70509,-73.9332199999999,Apartment,Private room,1.0,2,1,0.0,1
48,Williamsburg,40.71753,-73.94946,Apartment,Private room,1.0,1,1,0.0,-1
115,Chelsea,40.74324,-73.99586,Apartment,Private room,1.0,1,1,0.0,-1
200,Bushwick,40.69833,-73.9266,Apartment,Entire home/apt,1.0,2,2,0.0,-1
80,Williamsburg,40.70827,-73.94749,Apartment,Private room,1.0,1,1,0.0,-1
83,Brooklyn,40.7129,-73.94896,Apartment,Private room,1.0,1,1,0.0,-1
225,Midtown,40.75377,-73.97203,Resort,Private room,1.0,1,2,1.0,1
249,Brooklyn,40.67129,-73.9853699999999,Condominium,Entire home/apt,1.0,1,1,1.0,1
35,Bushwick,40.69544,-73.92994,Apartment,Private room,1.0,1,1,0.0,-1
40,Hamilton Heights,40.82097,-73.9528199999999,Apartment,Private room,1.0,3,1,0.0,-1
95,East Village,40.72558,-73.99025,Apartment,Private room,1.0,1,1,0.0,-1
100,Woodside,40.74354,-73.90093,Apartment,Private room,1.0,1,1,0.0,1
55,Queens,40.77549,-73.90786,Apartment,Private room,1.0,1,1,1.0,-1
200,Brooklyn,40.70894,-73.94142,Apartment,Entire home/apt,1.0,2,2,0.0,1
70,Brooklyn,40.65352,-73.96191,Apartment,Private room,1.0,1,1,0.0,-1
136,Brooklyn,40.70896,-73.95383,Apartment,Entire home/apt,1.0,2,2,1.0,1
210,Williamsburg,40.71734,-73.95952,Apartment,Private room,1.0,1,1,0.0,-1
45,Bedford-Stuyvesant,40.68156,-73.91424,House,Private room,1.0,1,1,0.0,1
69,Brooklyn,40.6528,-73.95805,Apartment,Entire home/apt,1.0,1,4,0.0,-1
40,Maspeth,40.727,-73.88974,Apartment,Private room,1.0,1,1,0.0,-1
40,Inwood,40.86688,-73.92402,Apartment,Private room,1.0,1,1,0.0,-1
220,Manhattan,40.76794,-73.9571199999999,Apartment,Entire home/apt,1.0,1,1,0.0,-1
81,Astoria,40.75888,-73.91747,Apartment,Private room,1.0,1,1,0.0,1
85,Harlem,40.81488,-73.94221,Apartment,Private room,1.0,1,1,0.0,1
130,Brooklyn,40.6933,-73.9541,Apartment,Entire home/apt,2.0,1,1,0.0,-1
91,Upper East Side,40.77628,-73.95322,Apartment,Entire home/apt,1.0,1,1,0.0,-1
56,Brooklyn,40.66404,-73.95141,Apartment,Entire home/apt,1.0,1,1,0.0,-1
175,Brooklyn,40.65917,-73.9913699999999,House,Entire home/apt,1.0,1,1,0.0,1
47,Manhattan,40.79732,-73.94873,Apartment,Private room,1.0,1,1,0.0,-1
80,Murray Hill,40.74604,-73.97495,Apartment,Private room,1.0,1,1,0.0,-1
125,Brooklyn,40.69269,-73.9737,Loft,Entire home/apt,1.0,1,1,0.0,1
69,Manhattan,40.73083,-73.9943,Apartment,Private room,1.0,1,1,0.0,-1
69,Brooklyn,40.7168099999999,-73.96296,Apartment,Private room,1.0,1,1,0.0,1
60,Clinton Hill,40.68118,-73.96126,Apartment,Private room,1.0,1,1,0.0,1
80,Bushwick,40.6886299999999,-73.90874,House,Private room,1.5,1,1,0.0,1
185,Brooklyn,40.693,-73.99374,Apartment,Entire home/apt,1.0,1,1,0.0,-1
120,Queens,40.71764,-73.76402,Apartment,Shared room,1.0,1,1,0.0,1
36,Flatbush,40.6485,-73.95439,Apartment,Private room,1.0,1,1,0.0,1
80,Williamsburg,40.70825,-73.94932,Apartment,Private room,1.0,1,1,0.0,-1
41,Brooklyn,40.67328,-73.96415,Apartment,Private room,1.0,1,1,0.0,-1
95,Clinton Hill,40.68855,-73.96476,Apartment,Entire home/apt,1.0,2,1,0.0,-1
350,Brooklyn,40.6858,-73.99977,House,Entire home/apt,2.0,2,3,0.0,-1
35,Brooklyn,40.61336,-73.9857,House,Private room,1.0,1,1,0.0,-1
150,Brooklyn,40.67915,-73.96913,Apartment,Entire home/apt,1.0,2,2,0.0,-1
55,Clinton Hill,40.69121,-73.95877,Apartment,Private room,1.0,1,1,0.0,-1
190,Upper West Side,40.80007,-73.96524,Apartment,Entire home/apt,1.0,3,6,0.0,-1
80,Upper East Side,40.77102,-73.94671,Apartment,Entire home/apt,1.0,1,2,0.0,1
380,Fort Greene,40.6869,-73.97454,Apartment,Entire home/apt,2.0,3,3,0.0,-1
67,Alphabet City,40.7229,-73.98476,Apartment,Private room,2.0,1,1,0.0,-1
232,Manhattan,40.73233,-74.00329,Apartment,Entire home/apt,1.0,1,1,0.0,-1
120,Upper West Side,40.80288,-73.96396,Apartment,Private room,1.5,1,1,1.0,1
90,Park Slope,40.66812,-73.98595,Townhouse,Private room,1.0,1,1,0.0,1
65,Utopia,40.7383,-73.8086699999999,House,Private room,1.0,1,1,0.0,1
66,Harlem,40.81378,-73.95152,Apartment,Private room,1.0,1,1,0.0,-1
41,Williamsburg,40.71947,-73.96255,Loft,Private room,1.0,1,1,0.0,-1
30,Brooklyn,40.68554,-73.94478,Apartment,Private room,1.0,1,1,1.0,-1
175,Brooklyn,40.68392,-73.93123,Apartment,Entire home/apt,2.0,2,3,0.0,-1
70,Manhattan,40.71391,-74.00489,Apartment,Private room,1.0,1,1,0.0,-1
73,Queens,40.70538,-73.91322,House,Private room,1.0,3,3,0.0,-1
69,Astoria,40.7566,-73.91974,Apartment,Private room,1.0,1,1,0.0,-1
159,Flatiron District,40.74473,-73.99005,Apartment,Entire home/apt,1.0,1,1,0.0,-1
60,Lower East Side,40.71875,-73.98349,Apartment,Private room,1.0,1,1,0.0,1
47,Brooklyn,40.70762,-73.94221,Apartment,Private room,1.0,1,1,0.0,-1
60,Brooklyn,40.70436,-73.94123,Apartment,Private room,1.0,1,1,0.0,1
29,Brooklyn,40.6849,-73.9289,Apartment,Private room,1.0,1,1,0.0,1
175,Manhattan,40.76585,-73.98507,Apartment,Entire home/apt,1.0,1,1,0.0,-1
123,Downtown Brooklyn,40.69467,-73.98339,Condominium,Entire home/apt,1.0,1,1,0.0,-1
144,Manhattan,40.73945,-73.98273,Apartment,Entire home/apt,1.0,1,1,0.0,-1
99,Greenpoint,40.73824,-73.9537,Apartment,Private room,1.0,1,1,0.0,-1
75,Greenpoint,40.73362,-73.95983,Apartment,Private room,1.0,1,1,0.0,-1
50,East Flatbush,40.64798,-73.94492,Apartment,Private room,1.5,1,1,0.0,1
70,Queens,40.70162,-73.82349,House,Private room,1.5,1,1,0.0,-1
50,Brooklyn,40.68693,-73.94579,Apartment,Entire home/apt,1.0,1,1,0.0,-1
40,Brooklyn,40.67937,-73.9812599999999,Apartment,Private room,1.0,1,1,0.0,-1
78,Williamsburg,40.71151,-73.95142,Apartment,Entire home/apt,1.0,1,1,0.0,-1
119,Williamsburg,40.70981,-73.96781,Apartment,Private room,1.0,1,1,0.0,-1
65,Brooklyn,40.70987,-73.9472,Apartment,Private room,1.0,1,1,0.0,1
220,Brooklyn,40.6862,-73.98906,Apartment,Entire home/apt,1.0,2,2,0.0,-1
125,Astoria,40.75699,-73.93499,Apartment,Entire home/apt,1.0,1,1,0.0,-1
54,Brooklyn,40.70431,-73.93273,Apartment,Private room,1.0,1,1,0.0,-1
175,Flatbush,40.66077,-73.96004,Bed and breakfast,Entire home/apt,1.0,2,2,1.0,-1
175,Bedford-Stuyvesant,40.69463,-73.94938,Apartment,Entire home/apt,1.0,1,1,0.0,-1
122,Manhattan,40.756,-73.97078,Apartment,Private room,1.0,1,1,0.0,-1
150,Greenwood Heights,40.65948,-73.99243,Apartment,Entire home/apt,2.0,1,1,0.0,-1
250,West Village,40.73898,-74.00415,Townhouse,Entire home/apt,1.0,1,1,0.0,1
49,Brooklyn,40.70163,-73.9227,Apartment,Private room,1.0,1,1,0.0,-1
75,East Village,40.72423,-73.97885,Apartment,Private room,1.0,1,1,0.0,-1
125,Brooklyn,40.72347,-73.94039,Apartment,Entire home/apt,1.0,1,1,0.0,-1
120,Upper East Side,40.77672,-73.95559,Apartment,Private room,1.0,1,1,0.0,1
32,Sunset Park,40.64364,-74.0120599999999,Apartment,Private room,1.0,1,1,0.0,-1
175,Carroll Gardens,40.67735,-73.99706,Apartment,Entire home/apt,1.0,1,2,0.0,1
75,Manhattan,40.8531,-73.9387199999999,Apartment,Entire home/apt,1.0,1,1,0.0,-1
200,Lower East Side,40.71919,-73.99208,Apartment,Private room,1.0,2,3,0.0,-1
90,Queens,40.76441,-73.88943,House,Private room,1.0,1,1,0.0,1
60,Brooklyn,40.7170799999999,-73.94278,Apartment,Private room,1.0,1,1,0.0,-1
75,Brooklyn Navy Yard,40.69701,-73.97524,Apartment,Private room,1.0,1,1,0.0,-1
175,Brooklyn,40.68057,-73.9772199999999,Apartment,Entire home/apt,1.0,1,1,0.0,-1
46,Brooklyn,40.66825,-73.98432,Apartment,Private room,1.0,1,1,0.0,1
50,Manhattan,40.72787,-73.9792,Apartment,Private room,1.0,1,1,0.0,-1
98,Hell's Kitchen,40.76468,-73.9868,Apartment,Entire home/apt,1.0,1,1,0.0,-1
34,Queens,40.7427099999999,-73.9046,Apartment,Private room,1.0,1,1,0.0,-1
100,Manhattan,40.71471,-73.9993,Apartment,Entire home/apt,1.0,1,1,0.0,1
61,Hell's Kitchen,40.7673799999999,-73.98565,Apartment,Private room,1.0,2,1,0.0,-1
50,Brooklyn,40.65961,-73.9592,Apartment,Private room,1.0,1,1,0.0,-1
206,Brooklyn,40.69089,-73.95854,Loft,Entire home/apt,1.0,2,2,1.0,1
120,Manhattan,40.77327,-73.9547,Apartment,Entire home/apt,1.0,1,1,0.0,-1
69,Crown Heights,40.67024,-73.93406,Apartment,Entire home/apt,1.0,1,1,0.0,-1
95,Manhattan,40.83537,-73.93974,Apartment,Entire home/apt,1.0,1,2,0.0,-1
150,Brooklyn,40.68586,-73.97269,Apartment,Entire home/apt,1.0,2,2,0.0,1
95,Harlem,40.80283,-73.95569,Apartment,Entire home/apt,1.0,1,1,0.0,-1
150,Williamsburg,40.71246,-73.95308,Apartment,Private room,1.0,1,1,0.0,1
200,Upper East Side,40.78046,-73.96047,Apartment,Entire home/apt,1.0,1,1,0.0,-1
68,Brooklyn,40.71483,-73.94935,Apartment,Private room,1.5,1,1,1.0,1
140,Upper West Side,40.78339,-73.98168,Apartment,Entire home/apt,1.0,1,2,0.0,1
500,Soho,40.72182,-74.00033,Apartment,Entire home/apt,2.0,2,2,0.0,1
300,Sunnyside,40.74801,-73.9177699999999,Apartment,Entire home/apt,1.0,1,1,0.0,-1
124,Lower East Side,40.71789,-73.98308,Apartment,Entire home/apt,1.0,1,1,1.0,1
33,Queens,40.68979,-73.82974,Apartment,Private room,1.0,1,1,1.0,1
60,Astoria,40.76746,-73.92781,Apartment,Private room,1.0,1,1,0.0,-1
30,Manhattan,40.75329,-73.9888,Apartment,Private room,1.0,1,1,0.0,-1
70,Brooklyn,40.71064,-73.95919,Apartment,Private room,1.0,1,1,0.0,-1
77,Brooklyn,40.70921,-73.94144,Apartment,Private room,1.0,2,2,0.0,-1
90,Flatiron District,40.74147,-73.98577,Apartment,Private room,1.0,1,1,0.0,-1
210,Financial District,40.70932,-74.00536,Apartment,Private room,1.0,1,2,0.0,1
175,Lower East Side,40.71723,-73.99162,Apartment,Private room,1.0,2,1,0.0,-1
65,Queens,40.6689299999999,-73.77144,House,Private room,1.0,1,1,0.0,-1
68,Manhattan,40.73702,-73.99739,Apartment,Private room,1.0,1,1,0.0,-1
55,Bedford-Stuyvesant,40.69493,-73.94525,Apartment,Private room,2.0,1,1,1.0,1
125,Brooklyn,40.68237,-73.97286,Apartment,Entire home/apt,2.0,2,2,0.0,-1
197,Brooklyn,40.69455,-73.91118,Apartment,Entire home/apt,2.0,4,4,0.0,-1
37,Brooklyn,40.6896,-73.9326,Apartment,Private room,1.0,1,1,0.0,-1
123,Flatbush,40.65229,-73.9603,Apartment,Entire home/apt,2.0,3,3,0.0,-1
74,Crown Heights,40.67089,-73.95473,House,Private room,1.0,1,1,1.0,-1
45,Williamsburg,40.70811,-73.9326,Apartment,Private room,1.0,1,1,0.0,-1
175,Manhattan,40.8285099999999,-73.94054,Apartment,Private room,1.0,1,1,0.0,-1
30,Brooklyn,40.67692,-73.91541,House,Private room,1.0,1,1,0.0,1
144,Brooklyn,40.6618,-73.98234,Apartment,Entire home/apt,1.0,1,1,0.0,1
73,Morris Park,40.8490599999999,-73.85418,Condominium,Private room,1.0,1,2,1.0,-1
135,Manhattan,40.78805,-73.94924,Apartment,Private room,1.0,1,1,0.0,-1
55,Harlem,40.80249,-73.95622,Apartment,Private room,1.0,2,1,0.0,1
195,Greenwich Village,40.72851,-73.99985,Apartment,Entire home/apt,1.0,1,1,0.0,-1
100,East Village,40.72931,-73.98258,Apartment,Private room,1.0,1,1,0.0,-1
34,Brooklyn,40.65071,-73.94508,House,Private room,1.0,1,1,0.0,-1
44,Williamsburg,40.71609,-73.94791,Apartment,Private room,1.0,1,1,0.0,1
150,Manhattan,40.71909,-73.99562,Apartment,Entire home/apt,1.0,1,1,1.0,1
69,East Harlem,40.80964,-73.93964,Apartment,Entire home/apt,1.0,1,1,0.0,-1
115,Alphabet City,40.72885,-73.98103,Apartment,Entire home/apt,1.0,1,1,0.0,-1
28,Brooklyn,40.64513,-73.9488,Apartment,Shared room,2.0,1,4,0.0,1
190,Brooklyn,40.68687,-73.99471,Apartment,Entire home/apt,1.0,1,1,0.0,1
100,Manhattan,40.71892,-73.98958,Apartment,Private room,2.0,1,1,0.0,-1
55,Brooklyn,40.7260099999999,-73.9550199999999,Apartment,Private room,1.0,1,1,0.0,1
55,Brooklyn,40.60738,-73.955,Apartment,Private room,1.0,1,1,0.0,1
50,Bushwick,40.69749,-73.9336,Apartment,Private room,1.0,2,1,0.0,-1
100,Brooklyn,40.69559,-73.96998,Apartment,Private room,1.0,1,1,0.0,-1
120,Queens,40.70475,-73.91081,Apartment,Entire home/apt,1.0,1,1,0.0,-1
173,Manhattan,40.81884,-73.94579,Townhouse,Private room,1.0,1,1,0.0,-1
55,Brooklyn,40.63964,-74.01975,Apartment,Private room,1.0,1,1,0.0,-1
120,Manhattan,40.72275,-73.98918,Apartment,Private room,1.0,1,1,0.0,-1
130,Upper East Side,40.77328,-73.9498199999999,Apartment,Private room,1.0,1,2,0.0,-1
80,Brooklyn,40.65815,-73.9817,Apartment,Private room,1.0,1,1,0.0,-1
20,Brooklyn,40.6447099999999,-73.9495,House,Shared room,2.0,1,2,0.0,1
120,Williamsburg,40.71778,-73.95503,Apartment,Entire home/apt,1.0,1,2,0.0,1
66,Williamsburg,40.70833,-73.93916,House,Private room,1.0,1,1,0.0,-1
250,Manhattan,40.77016,-73.9812599999999,Apartment,Entire home/apt,1.0,1,1,0.0,-1
155,Manhattan,40.73575,-73.98,Apartment,Entire home/apt,1.0,1,1,0.0,-1
200,DUMBO,40.70287,-73.98518,Apartment,Private room,1.0,2,3,0.0,-1
85,Queens,40.77235,-73.91789,Apartment,Private room,1.0,1,1,0.0,-1
64,Manhattan,40.72043,-73.99706,Apartment,Private room,1.0,1,1,0.0,-1
